"id";"Libellé";"En ligne";"Catégorie";"Marque";"Type de déclinaison";"Déclinaison";"id Déclinaison";"Code-barres";"Prix d'achat HT";"Fournisseur";"Ref. fournisseur";"Prix de vente";"Taxe";"Prix soldé";"points +";"points -";"La Muchette"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Violet";"2";"2430020029282";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Rouge";"3";"2430030029289";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Bleu";"4";"2430040029286";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Jaune";"5";"2430050029283";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Blanc";"6";"5056131146211";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Rose";"7";"2430070029287";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Noir";"8";"2430080029284";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Brun";"9";"2430090029281";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Orange";"12";"SET_97524";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Doré";"10";"2430100029287";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2928";"Bougies parfumées citrouille";"1";"Bougies";"";"Couleurs";"Argenté";"11";"2430110029284";"4.36";"";"";"8.90";"0.200";"0.00";"0";"0";"0"
"2929";"Jeton Câlin Fantôme";"1";"Décorations";"";"0";"";"0";"SET_61624";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"6"
"2930";"Suspension 3 papillons";"1";"Décorations";"";"0";"";"0";"SC_02715";"11.00";"";"";"22.00";"0.200";"0.00";"0";"0";"0"
"2931";"Carnet A5 Expecto Patronum";"1";"Carnets";"";"0";"";"0";"NBA5HP112";"6.95";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2932";"Bonbonnière Bertie Botts";"1";"Cuisine";"";"0";"";"0";"JARHP02";"9.95";"";"";"21.95";"0.200";"0.00";"0";"0";"3"
"2933";"Décoration à suspendre - Bièraubeurre";"1";"Décorations";"";"0";"";"0";"DECHP99";"5.95";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2934";"Décoration à suspendre - Chocogrenouille";"1";"Décorations";"";"0";"";"0";"DECHP98";"5.95";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2935";"Théière et tasse Divination";"1";"Cuisine";"";"0";"";"0";"TFOR1HP01";"18.30";"";"";"39.90";"0.200";"0.00";"0";"0";"1"
"2936";"Boîte à bijoux Chocogrenouille";"1";"Décorations";"";"0";"";"0";"SBOXHP07";"5.95";"";"";"12.00";"0.200";"9.60";"0";"0";"0"
"2937";"Assiette à bijoux Hedwige";"1";"Décorations";"";"0";"";"0";"ACCDHP01";"6.77";"";"";"14.00";"0.200";"0.00";"0";"0";"0"
"2938";"Puzzle Le Trio 1000 pièces";"1";"Jeux et puzzles";"";"0";"";"0";"NMR65434 ";"8.66";"";"";"20.00";"0.200";"0.00";"0";"0";"0"
"2939";"Tirelire Dobby";"1";"Décorations";"";"0";"";"0";"P080161 ";"10.27";"";"";"21.00";"0.200";"0.00";"0";"0";"0"
"2940";"Jeu de plateau - Une Année à Poudlard";"1";"Jeux et puzzles";"";"0";"";"0";"TOPI-HAR-609001";"18.97";"";"";"38.00";"0.200";"0.00";"0";"0";"0"
"2941";"Jeu de cartes - Le Rapeltout ";"1";"Jeux et puzzles";"";"0";"";"0";"TOPI-HP-ME-MI-109901";"5.12";"";"";"10.00";"0.200";"0.00";"0";"0";"0"
"2948";"Porte-clés lettre d'acceptation Poudlard";"1";"Porte-clés";"";"0";"";"0";"NN7113";"5.20";"";"";"11.95";"0.200";"0.00";"0";"0";"1"
"2949";"Pendentif Étoile du Soir - Argent 925ème";"1";"Colliers et pendentifs";"";"0";"";"0";"NV2770";"71.50";"";"";"125.00";"0.200";"0.00";"0";"0";"0"
"2950";"Marque-page métal - Blason de Gryffondor";"1";"Marque-page";"";"0";"";"0";"MAP5321";"3.15";"";"";"7.95";"0.200";"0.00";"0";"0";"0"
"2951";"Marque-page métal - Blason de Serpentard";"1";"Marque-page";"";"0";"";"0";"MAP5322";"3.15";"";"";"7.95";"0.200";"0.00";"0";"0";"0"
"2952";"Marque-page métal - Blason de Serdaigle";"1";"Marque-page";"";"0";"";"0";"MAP5323";"3.15";"";"";"7.95";"0.200";"0.00";"0";"0";"0"
"2953";"Marque-page métal - Blason de Poufsouffle";"1";"Marque-page";"";"0";"";"0";"MAP5324";"3.15";"";"";"7.95";"0.200";"0.00";"0";"0";"0"
"2954";"Carte Roger champignon - LISA";"1";"Papeterie";"";"0";"";"0";"LF-RCH";"2.00";"";"";"3.50";"0.200";"0.00";"0";"0";"1"
"2955";"Carte Roger coquelicot - LISA";"1";"Papeterie";"";"0";"";"0";"LF-RCO";"2.00";"";"";"3.50";"0.200";"0.00";"0";"0";"0"
"2956";"Répulsif à limaces - potion décorative";"1";"Potions";"";"0";"";"0";"LM-RL1";"8.00";"";"";"20.00";"0.200";"0.00";"0";"0";"0"
"2957";"Bocal de Dragées Surprises";"1";"Friandises";"";"0";"";"0";"LB-BC1";"4.82";"Lonely Broomstick";"";"9.99";"0.200";"0.00";"0";"0";"4"
"2958";"Bocal de bonbons à la bieraubeurre";"1";"Friandises";"";"0";"";"0";"LB-BB1";"4.82";"Lonely Broomstick";"";"9.99";"0.200";"0.00";"0";"0";"10"
"2959";"Bocal de chocogrenouilles";"1";"Friandises";"";"0";"";"0";"LB-CG1";"4.82";"Lonely Broomstick";"";"9.99";"0.200";"0.00";"0";"0";"15"
"2960";"Bocal de bonbons à la citrouille";"1";"Friandises";"";"0";"";"0";"LB-CIT1";"5.18";"Lonely Broomstick";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2961";"Bocal de bonbons mandragores";"1";"Friandises";"";"0";"";"0";"LB-MAN1";"5.18";"Lonely Broomstick";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2962";"Bocal de Sorbets Citron";"1";"Friandises";"";"0";"";"0";"LB-SC1";"5.18";"Lonely Broomstick";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2963";"Bougie biaureubeurre";"1";"Bougies";"";"0";"";"0";"LB-BBB1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"0.00";"0";"0";"0"
"2964";"Bougie chocogrenouille";"1";"Bougies";"";"0";"";"0";"LB-BCG1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"20.00";"0";"0";"0"
"2965";"Bougie Salle commune de Gryffondor";"1";"Bougies";"";"0";"";"0";"LB-BSG1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"15.00";"0";"0";"0"
"2966";"Bougie Salle commune de Poufsouffle";"1";"Bougies";"";"0";"";"0";"LB-BSP1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"15.00";"0";"0";"0"
"2967";"Bougie Luna Lovegood";"1";"Bougies";"";"0";"";"0";"LB-BLL1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"15.00";"0";"0";"0"
"2968";"Bougie Salle commune Serdaigle";"1";"Bougies";"";"0";"";"0";"LB-BSSD1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"0.00";"0";"0";"0"
"2969";"Bougie Salle commune de Serpentard";"1";"Bougies";"";"0";"";"0";"LB-BSSP1";"12.30";"Lonely Broomstick";"";"25.00";"0.200";"0.00";"0";"0";"0"
"2970";"Sirop magique - Bieraubeurre";"1";"Friandises";"";"0";"";"0";"LB-SMBB1";"4.82";"Lonely Broomstick";"";"9.99";"0.200";"0.00";"0";"0";"6"
"2971";"Sirop magique - Chocogrenouille";"1";"Friandises";"";"0";"";"0";"LB-SMCG1";"4.82";"Lonely Broomstick";"";"9.99";"0.200";"0.00";"0";"0";"11"
"2972";"Sirop magique - Citrouille";"1";"Friandises";"";"0";"";"0";"LB-SMCI1";"5.18";"Lonely Broomstick";"";"10.00";"0.200";"0.00";"0";"0";"0"
"2973";"Potion Sombral - Orpiment ";"1";"Potions";"";"Langue";"Anglais";"2";"2430020029732";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"0"
"2973";"Potion Sombral - Orpiment ";"1";"Potions";"";"Langue";"Français";"1";"2430010029735";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"0"
"2974";"Potion Licorne - Orpiment";"1";"Potions";"";"Langue";"Anglais";"2";"2430020029749";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"1"
"2974";"Potion Licorne - Orpiment";"1";"Potions";"";"Langue";"Français";"1";"2430010029742";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"1"
"2975";"Potion Abraxan - Orpiment";"1";"Potions";"";"Langue";"Anglais";"2";"2430020029756";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"0"
"2975";"Potion Abraxan - Orpiment";"1";"Potions";"";"Langue";"Français";"1";"2430010029759";"19.20";"";"";"30.00";"0.200";"0.00";"0";"0";"0"
"2976";"Potion Amortentia - Orpiment";"1";"Potions";"";"0";"";"0";"OP-Amor";"20.50";"";"";"32.00";"0.200";"0.00";"0";"0";"0"
"2977";"Potion Love Potion - Orpiment";"1";"Potions";"";"0";"";"0";"OP-Love1";"20.50";"";"";"32.00";"0.200";"0.00";"0";"0";"3"
"2978";"Tote bag - Journaux";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CER2100005626 ";"3.90";"";"";"10.00";"0.200";"0.00";"0";"0";"0"
"2979";"Harry Potter POP! Movies Vinyl - Maugrey Fol Oeil";"1";"POP";"";"0";"";"0";"FK10990 ";"8.94";"";"";"16.99";"0.200";"0.00";"0";"0";"0"
"2980";"Harry Potter POP! Movies Vinyl - Hermione Botanique";"1";"POP";"";"0";"";"0";"FK29502";"8.94";"";"";"16.99";"0.200";"0.00";"0";"0";"0"
"2981";"Stylo Mignon - Gryffondor ";"1";"Stylos et sceaux";"";"0";"";"0";"CR5421";"1.70";"";"";"4.50";"0.200";"0.00";"0";"0";"2"
"2982";"Crayon à papier Serpentard";"1";"Stylos et sceaux";"";"0";"";"0";"CR5432";"0.40";"";"";"1.50";"0.200";"0.00";"0";"0";"3"
"2983";"Crayon à papier Serdaigle";"1";"Stylos et sceaux";"";"0";"";"0";"CR5433";"0.60";"";"";"1.50";"0.200";"0.00";"0";"0";"2"
"2984";"Crayon à papier Poufsouffle";"1";"Stylos et sceaux";"";"0";"";"0";"CR5434";"0.60";"";"";"1.50";"0.200";"0.00";"0";"0";"3"
"2985";"Crayon à papier et gomme frères Weasley";"1";"Stylos et sceaux";"";"0";"";"0";"CR5440";"1.40";"";"";"3.50";"0.200";"0.00";"0";"0";"3"
"2986";"Baguette de Mangemort (marron)";"1";"Baguettes personnages";"";"0";"";"0";"NN8222";"18.85";"";"";"35.95";"0.200";"0.00";"0";"0";"0"
"2987";"Brûle parfum Rennes";"1";"Décorations";"";"0";"";"0";"XM4206";"6.88";"";"";"15.00";"0.200";"0.00";"0";"0";"1"
"2988";"Brûle encens de Noël - Maison en pain d'épice (double cheminée)";"1";"Décorations";"";"0";"";"0";"NP_51823";"5.81";"";"";"12.95";"0.200";"0.00";"0";"0";"0"
"2989";"Ensemble Tasse Et Chaussettes De Noël - Pain d'épices";"1";"Mugs et Verres";"";"0";"";"0";"BR_73523";"7.44";"";"";"15.00";"0.200";"0.00";"0";"0";"1"
"2990";"Bougie - Pudding de Noël";"1";"Bougies";"";"0";"";"0";"CP_62724";"4.79";"";"";"10.00";"0.200";"7.00";"0";"0";"0"
"2991";"Ensemble Tasse Et Chaussettes - Père Noël";"1";"Mugs et Verres";"";"0";"";"0";"CR_00020";"7.48";"";"";"16.00";"0.200";"0.00";"0";"0";"2"
"2992";"Décoration À Suspendre En Forme De Cœur De Dragon";"1";"Décorations";"";"0";"";"0";"AS_34025";"8.82";"";"";"17.95";"0.200";"0.00";"0";"0";"0"
"2993";"Décoration À Suspendre En Forme De Dragon De Feu Et De Glace";"1";"Décorations";"";"0";"";"0";"AS_33925";"8.82";"";"";"17.95";"0.200";"0.00";"0";"0";"0"
"2994";"Boule de noël - gnome";"1";"Décorations";"";"0";"";"0";"WF_78124 ";"4.61";"";"";"9.95";"0.200";"0.00";"0";"0";"2"
"2995";"Boule de noël - champignon";"1";"Décorations";"";"0";"";"0";"WF_78024";"4.76";"";"";"9.95";"0.200";"0.00";"0";"0";"1"
"2996";"Photophore - Maison Champignon";"1";"Décorations";"";"0";"";"0";"WF_77524 ";"2.84";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"2997";"Bougie longue - Champignons";"1";"Bougies";"";"0";"";"0";"EF_48924 ";"5.81";"";"";"12.00";"0.200";"9.60";"0";"0";"0"
"2998";"Carnet De Notes A5 - Chat noir mystique";"1";"Papeterie";"";"0";"";"0";"MY_12723";"5.81";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"2999";"Porte-clés Lièvre de minuit";"1";"Pin's et Porte-clés";"";"0";"";"0";"NI_99724";"1.90";"";"";"5.99";"0.200";"0.00";"0";"0";"6"
"3000";"Décoration Pinguins "partenaires de vie"";"1";"Décorations";"";"0";"";"0";"FO_29938";"8.82";"";"";"17.95";"0.200";"15.00";"0";"0";"1"
"3001";"Décoration À Suspendre En Forme De Dragon Pentagramme";"1";"Décorations";"";"0";"";"0";"AS_33625";"8.82";"";"";"17.95";"0.200";"0.00";"0";"0";"0"
"3002";"Brûle parfum Sapin rose";"1";"Décorations";"";"0";"";"0";"SF_72924  ";"5.81";"";"";"12.00";"0.200";"0.00";"0";"0";"1"
"3003";"Brûle encens de Noël - Maison en pain d'épice";"1";"Décorations";"";"0";"";"0";"SF_71124";"5.81";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3004";"Brûle encens de Noël - Maison en pain d'épice rose";"1";"Décorations";"";"0";"";"0";"SF_72124";"6.38";"";"";"12.95";"0.200";"0.00";"0";"0";"0"
"3005";"Ensemble Tasse Et Chaussettes - Renne de noël";"1";"Mugs et Verres";"";"0";"";"0";"TD_58523";"7.94";"";"";"16.00";"0.200";"0.00";"0";"0";"0"
"3006";"Clés De Noël Magiques ";"1";"Décorations";"";"0";"";"0";"TD_57823";"1.63";"";"";"4.00";"0.200";"0.00";"0";"0";"0"
"3007";"Ensemble De Mugs Et Chaussettes De Noël - Bonhomme de neige";"1";"Mugs et Verres";"";"0";"";"0";"TD_58423";"7.52";"";"";"16.00";"0.200";"0.00";"0";"0";"0"
"3008";"Ensemble De Mugs Et Chaussettes - Magie de Noël";"1";"Mugs et Verres";"";"0";"";"0";"SF_71724";"7.50";"";"";"15.00";"0.200";"0.00";"0";"0";"0"
"3009";"Brûle encens - Cabane de Noël";"1";"Décorations";"";"0";"";"0";"WW_13338";"5.88";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3010";"Cahier Ligné A5 - Sortilèges avancés";"1";"Papeterie";"";"0";"";"0";"LE-AS1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3011";"Cahier ligné A5 - Forces des Ténèbres";"1";"Papeterie";"";"0";"";"0";"LE-FT1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3012";"Cahier ligné A5 - Divination";"1";"Papeterie";"";"0";"";"0";"LE-DI1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3013";"Cahier ligné A5 - Créatures magiques";"1";"Papeterie";"";"0";"";"0";"LE-CM1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3014";"Cahier ligné A5 - Pensées magiques";"1";"Papeterie";"";"0";"";"0";"LE-PM1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3015";"Cahier ligné A5 - Potions";"1";"Papeterie";"";"0";"";"0";"LE-PO1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"0"
"3016";"Porte-clés sac à dos Pull de Ron ";"1";"Porte-clés";"";"0";"";"0";"CR2705";"7.50";"";"";"16.95";"0.200";"0.00";"0";"0";"0"
"3017";"Calendrier de l'avent 2024 - Bijoux et accessoires ";"1";"Décorations";"";"0";"";"0";"EHPA00546";"57.00";"";"";"99.90";"0.200";"0.00";"0";"0";"0"
"3018";"Porte-clés sac à dos Dragées de Bertie Crochue";"1";"Porte-clés";"";"0";"";"0";"CR2706";"7.50";"";"";"16.95";"0.200";"12.00";"0";"0";"0"
"3019";"Porte-clés sac à dos Pull de Harry";"1";"Porte-clés";"";"0";"";"0";"CR2704";"7.50";"";"";"16.95";"0.200";"0.00";"0";"0";"1"
"3020";"Sac à dos Porte de la Moria ";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CR2450";"27.50";"";"";"59.95";"0.200";"0.00";"0";"0";"0"
"3021";"Porte-clés sac à dos Quidditch ";"1";"Porte-clés";"";"0";"";"0";"CR2702";"7.50";"";"";"16.95";"0.200";"12.00";"0";"0";"0"
"3022";"Porte-clés sac à dos Luna Lovegood ";"1";"Porte-clés";"";"0";"";"0";"CR2703";"7.50";"";"";"16.95";"0.200";"0.00";"0";"0";"0"
"3023";"Porte-clés sac à dos Chocogrenouille";"1";"Porte-clés";"";"0";"";"0";"CR2707";"7.50";"";"";"16.95";"0.200";"12.00";"0";"0";"0"
"3025";"Calendrier de l'avent 2024 - Créatures du monde des sorciers";"1";"Décorations";"";"0";"";"0";"CA-Creatures";"17.44";"";"";"29.90";"0.200";"0.00";"0";"0";"0"
"3026";"Bougeoir Gryffondor";"1";"Décorations";"";"0";"";"0";"B6664B24";"7.03";"";"";"16.99";"0.200";"0.00";"0";"0";"0"
"3027";"Décoration de sapin - Hedwige";"1";"Décorations";"";"0";"";"0";"B6063V2";"7.58";"";"";"16.00";"0.200";"0.00";"0";"0";"0"
"3028";"Coffret à bijoux Poudlard";"1";"Décorations";"";"0";"";"0";"B6620B24";"29.95";"";"";"64.95";"0.200";"0.00";"0";"0";"0"
"3029";"Sablier Voldemort ";"1";"Décorations";"";"0";"";"0";"B6666B24";"37.91";"";"";"79.99";"0.200";"0.00";"0";"0";"0"
"3030";"Bougeoir Serpentard";"1";"Décorations";"";"0";"";"0";"B6665B24";"7.03";"";"";"16.99";"0.200";"11.00";"0";"0";"0"
"3031";"Dobby - Collectible Pufflums";"1";"Peluches";"";"0";"";"0";"NN8170";"11.70";"";"";"22.95";"0.200";"0.00";"0";"0";"1"
"3032";"Hedwige - Toyllectible Pufflums";"1";"Peluches";"";"0";"";"0";"NN8169";"11.70";"";"";"22.95";"0.200";"0.00";"0";"0";"1"
"3033";"Calendrier de l'avent Deluxe 2024 Harry Potter";"1";"Décorations";"";"0";"";"0";"CR2106";"27.50";"";"";"54.95";"0.200";"0.00";"0";"0";"0"
"3034";"Tote bag - Reliques de la Mort";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"GP2400634";"5.70";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3035";"Tote bag - Poudlard Aquarelle";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"GP2400639";"5.70";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3036";"Marque-Page Magnétique - Always";"1";"Marque-page";"";"0";"";"0";"MS65160";"2.00";"";"";"5.00";"0.200";"0.00";"0";"0";"0"
"3037";"Mug Bertie Crochue en rose";"1";"Mugs et verres";"";"0";"";"0";"MGC27577";"6.00";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3038";"Marque-Page Magnétique - Hedwige";"1";"Marque-page";"";"0";"";"0";"MS65161";"3.58";"";"";"7.50";"0.200";"0.00";"0";"0";"0"
"3039";"Marque-Page Magnétique - Patronus de Poudlard";"1";"Marque-page";"";"0";"";"0";"MS65159";"2.00";"";"";"5.00";"0.200";"0.00";"0";"0";"0"
"3040";"Trousse À Crayons À Double Fermeture Éclair ";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"SR2402162";"6.26";"";"";"14.90";"0.200";"0.00";"0";"0";"2"
"3041";"Fondant de cire - Bière au beurre";"1";"Bougies";"";"0";"";"0";"FD-BB1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"9"
"3042";"Bocal de bonbons Oeufs de dragon";"1";"Friandises";"";"0";"";"0";"LB-OD1";"5.18";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3043";"Bougie De La Forêt Enchantée";"1";"Bougies";"";"0";"";"0";"LB-BFE1";"12.30";"";"";"25.00";"0.200";"15.00";"0";"0";"0"
"3044";"Bocal de bonbons Explosifs";"1";"Friandises";"";"0";"";"0";"LB-BBE1";"5.18";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3045";"Bougie polynectar";"1";"Bougies";"";"0";"";"0";"LB-BPO1";"12.00";"";"";"25.00";"0.200";"0.00";"0";"0";"0"
"3046";"Bocal de bonbons Pastilles de gerbe";"1";"Friandises";"";"0";"";"0";"LB-BPG1";"5.18";"";"";"12.00";"0.200";"0.00";"0";"0";"0"
"3047";"Bougie À La Citrouille";"1";"Bougies";"";"0";"";"0";"LB-BCI1";"12.00";"";"";"25.00";"0.200";"20.00";"0";"0";"0"
"3048";"Fondant de cire - Citrouille";"1";"Bougies";"";"0";"";"0";"LB-DCC1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"10"
"3049";"Fondant de cire - Le Terrier";"1";"Bougies";"";"0";"";"0";"LB-FLT1";"3.00";"";"";"6.00";"0.200";"0.00";"0";"0";"10"
"3050";"Bocal de bonbons Licorne ";"1";"Friandises";"";"0";"";"0";"LB-CL1";"4.82";"";"";"9.99";"0.200";"0.00";"0";"0";"7"
"3051";"Boule de noël cadeau - Broche de la Lorien ";"1";"Décorations";"";"0";"";"0";"CR3252";"9.30";"";"";"19.95";"0.200";"0.00";"0";"0";"3"
"3052";"Boule de noël cadeau - Etoile du soir";"1";"Décorations";"";"0";"";"0";"CR3052";"9.30";"";"";"19.95";"0.200";"0.00";"0";"0";"0"
"3053";"Cape de Hobbit taille S/M ";"1";"Robes de sorciers";"";"0";"";"0";"CR1251";"29.50";"";"";"64.95";"0.200";"0.00";"0";"0";"0"
"3054";"Cape de Hobbit taille M/L";"1";"Robes de sorciers";"";"0";"";"0";"CR1252";"29.50";"";"";"64.95";"0.200";"0.00";"0";"0";"0"
"3055";"Boule de noël cadeau - Puzzle Carte du Maraudeur";"1";"Décorations";"";"0";"";"0";"CR6206";"5.40";"";"";"11.95";"0.200";"0.00";"0";"0";"0"
"3056";"Calendrier de l’avent 2024 Dobby";"1";"Décorations";"";"0";"";"0";"CR2105";"16.95";"";"";"34.95";"0.200";"0.00";"0";"0";"0"
"3057";"Tote bag - Not Just Halloween (Impasse des sorciers)";"1";"Sacs et porte-monnaies";"";"0";"";"0";"IMP-SAC1";"12.00";"";"";"21.90";"0.200";"0.00";"0";"0";"0"
"3058";"Potion Jus de citrouille - Orpiment";"1";"Potions";"";"0";"";"0";"ORP-CITROUILLE1";"20.50";"";"";"32.00";"0.200";"0.00";"0";"0";"0"
"3059";"Le guide la magie à poudlard - Sortilèges ";"1";"Livres";"";"0";"";"0";"J05439";"13.20";"";"";"19.90";"0.055";"0.00";"0";"0";"0"
"3060";"Noël à Poudlard - Illustré par Ziyi Gao";"1";"Livres";"";"0";"";"0";"J05446";"13.20";"";"";"19.90";"0.200";"0.00";"0";"0";"0"
"3061";"Coffret MinaLima - Livres 1 à 3";"1";"Livres";"";"0";"";"0";"J05447";"72.99";"";"";"110.00";"0.055";"0.00";"0";"0";"0"
"3062";"Grand livre Pop-up des créatures";"1";"Livres";"";"0";"";"0";"J04931";"53.08";"";"";"80.00";"0.055";"0.00";"0";"0";"0"
"3063";"Sablier Mangemorts ";"1";"Décorations";"";"0";"";"0";"B6621B24";"37.91";"";"";"79.99";"0.200";"0.00";"0";"0";"0"
"3064";"Ornement de sapin - Gryffondor ";"1";"Décorations";"";"0";"";"0";"B6065V2";"8.13";"";"";"16.00";"0.200";"0.00";"0";"0";"0"
"3065";"Ornement de sapin - Poudlard";"1";"Décorations";"";"0";"";"0";"B6064V2";"8.13";"";"";"16.00";"0.200";"0.00";"0";"0";"0"
"3066";"Ornement de sapin - Poufsouffle";"1";"Décorations";"";"0";"";"0";"B6067V2";"8.13";"";"";"16.00";"0.200";"0.00";"0";"0";"2"
"3067";"Ornement de sapin - Serdaigle";"1";"Décorations";"";"0";"";"0";"B6068V2";"8.13";"";"";"16.00";"0.200";"0.00";"0";"0";"1"
"3068";"Ornement de sapin - Serpentard";"1";"Décorations";"";"0";"";"0";"B6066V2";"8.13";"";"";"16.00";"0.200";"0.00";"0";"0";"1"
"3069";"Sachet Bertie Crochue ";"1";"Friandises";"";"0";"";"0";"071570000615";"2.57";"";"";"5.50";"0.200";"0.00";"0";"0";"14"
"3070";"Ouvre-lettres - Dard";"1";"Pièces de collection";"";"0";"";"0";"NN5522";"21.45";"";"";"42.95";"0.200";"0.00";"0";"0";"0"
"3071";"Magnet Casque de Sauron";"1";"Stickers";"";"0";"";"0";"CR3254";"6.80";"";"";"14.95";"0.200";"0.00";"0";"0";"0"
"3072";"Carnet à patchs Honeydukes";"1";"Carnets";"";"0";"";"0";"CR5145";"10.95";"";"";"24.95";"0.200";"0.00";"0";"0";"0"
"3073";"Trousse Gryffondor";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CR5221";"7.35";"";"";"14.95";"0.200";"0.00";"0";"0";"0"
"3074";"Trousse Serpentard";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CR5222";"7.35";"";"";"14.95";"0.200";"0.00";"0";"0";"1"
"3075";"Trousse Serdaigle";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CR5223";"7.35";"";"";"14.95";"0.200";"0.00";"0";"0";"2"
"3076";"Trousse Poufsouffle";"1";"Sacs et Porte-monnaies";"";"0";"";"0";"CR5224";"7.30";"";"";"14.95";"0.200";"0.00";"0";"0";"1"
"3077";"Set cachets de cire - Le Seigneur des Anneaux";"1";"Stylos et sceaux";"";"0";"";"0";"CR5450";"8.85";"";"";"19.95";"0.200";"0.00";"0";"0";"1"
"3078";"Marque-page métal - Anneau Unique";"1";"Marque-page";"";"0";"";"0";"CR5650";"5.20";"";"";"11.95";"0.200";"0.00";"0";"0";"3"
"3079";" Marque-page métal - Communauté de l’anneau";"1";"Marque-page";"";"0";"";"0";"CR5651";"5.20";"";"";"11.95";"0.200";"0.00";"0";"0";"2"
"3080";"Potion Boursouflet - Orpiment";"1";"Potions";"";"0";"";"0";"ORP-BOURS1";"16.60";"";"";"26.00";"0.200";"0.00";"0";"0";"0"
"3081";"Potion Cheminette - Orpiment";"1";"Potions";"";"0";"";"0";"ORP-CHEMI1";"14.10";"";"";"22.00";"0.200";"0.00";"0";"0";"0"
"3082";"Chaussette de Noël Yule Ball";"1";"Décorations";"";"0";"";"0";"XM9724";"8.02";"";"";"16.99";"0.200";"0.00";"0";"0";"0"
"3083";"Chaussette de Noël Yule Ball - Gryffondor";"1";"Décorations";"";"0";"";"0";"XM9725";"8.02";"";"";"16.99";"0.200";"0.00";"0";"0";"0"
